1.800000000000000044e+00,1.807133917396746003e+00,1.814267834793491962e+00,1.821401752190237922e+00,1.828535669586983881e+00,1.835669586983729618e+00,1.842803504380475577e+00,1.849937421777221536e+00,1.857071339173967495e+00,1.864205256570713454e+00,1.871339173967459413e+00,1.878473091364205372e+00,1.885607008760951331e+00,1.892740926157697068e+00,1.899874843554443027e+00,1.907008760951188986e+00,1.914142678347934945e+00,1.921276595744680904e+00,1.928410513141426863e+00,1.935544430538172822e+00,1.942678347934918781e+00,1.949812265331664740e+00,1.956946182728410477e+00,1.964080100125156436e+00,1.971214017521902395e+00,1.978347934918648354e+00,1.985481852315394313e+00,1.992615769712140272e+00,1.999749687108886231e+00,2.006883604505631968e+00,2.014017521902378149e+00,2.021151439299123886e+00,2.028285356695870068e+00,2.035419274092615805e+00,2.042553191489361986e+00,2.049687108886107723e+00,2.056821026282853460e+00,2.063954943679599641e+00,2.071088861076345378e+00,2.078222778473091559e+00,2.085356695869837296e+00,2.092490613266583477e+00,2.099624530663329214e+00,2.106758448060075395e+00,2.113892365456821132e+00,2.121026282853566869e+00,2.128160200250313050e+00,2.135294117647058787e+00,2.142428035043804968e+00,2.149561952440550705e+00,2.156695869837296886e+00,2.163829787234042623e+00,2.170963704630788804e+00,2.178097622027534541e+00,2.185231539424280278e+00,2.192365456821026459e+00,2.199499374217772196e+00,2.206633291614518377e+00,2.213767209011264114e+00,2.220901126408009851e+00,2.228035043804756032e+00,2.235168961201501769e+00,2.242302878598247950e+00,2.249436795994993687e+00,2.256570713391739869e+00,2.263704630788485606e+00,2.270838548185231787e+00,2.277972465581977524e+00,2.285106382978723261e+00,2.292240300375469442e+00,2.299374217772215179e+00,2.306508135168961360e+00,2.313642052565707097e+00,2.320775969962453278e+00,2.327909887359199015e+00,2.335043804755945196e+00,2.342177722152690933e+00,2.349311639549436670e+00,2.356445556946182851e+00,2.363579474342928588e+00,2.370713391739674769e+00,2.377847309136420506e+00,2.384981226533166687e+00,2.392115143929912424e+00,2.399249061326658605e+00,2.406382978723404342e+00,2.413516896120150079e+00,2.420650813516896260e+00,2.427784730913641997e+00,2.434918648310388178e+00,2.442052565707133915e+00,2.449186483103880096e+00,2.456320400500625833e+00,2.463454317897372015e+00,2.470588235294117752e+00,2.477722152690863489e+00,2.484856070087609670e+00,2.491989987484355407e+00,2.499123904881101588e+00,2.506257822277847325e+00,2.513391739674593506e+00,2.520525657071339243e+00,2.527659574468085424e+00,2.534793491864831161e+00,2.541927409261576898e+00,2.549061326658323079e+00,2.556195244055068816e+00,2.563329161451814997e+00,2.570463078848560734e+00,2.577596996245306471e+00,2.584730913642052652e+00,2.591864831038798833e+00,2.598998748435544570e+00,2.606132665832290307e+00,2.613266583229036488e+00,2.620400500625782225e+00,2.627534418022528406e+00,2.634668335419274143e+00,2.641802252816019880e+00,2.648936170212766061e+00,2.656070087609512242e+00,2.663204005006257979e+00,2.670337922403003716e+00,2.677471839799749898e+00,2.684605757196495635e+00,2.691739674593241816e+00,2.698873591989987553e+00,2.706007509386733290e+00,2.713141426783479471e+00,2.720275344180225652e+00,2.727409261576971389e+00,2.734543178973717126e+00,2.741677096370463307e+00,2.748811013767209044e+00,2.755944931163955225e+00,2.763078848560700962e+00,2.770212765957446699e+00,2.777346683354192880e+00,2.784480600750939061e+00,2.791614518147684798e+00,2.798748435544430535e+00,2.805882352941176272e+00,2.813016270337922453e+00,2.820150187734668634e+00,2.827284105131414371e+00,2.834418022528160108e+00,2.841551939924906289e+00,2.848685857321652470e+00,2.855819774718398207e+00,2.862953692115143944e+00,2.870087609511889681e+00,2.877221526908635862e+00,2.884355444305382044e+00,2.891489361702127781e+00,2.898623279098873518e+00,2.905757196495619699e+00,2.912891113892365880e+00,2.920025031289111617e+00,2.927158948685857354e+00,2.934292866082603091e+00,2.941426783479349272e+00,2.948560700876095453e+00,2.955694618272841190e+00,2.962828535669586927e+00,2.969962453066333108e+00,2.977096370463079289e+00,2.984230287859825026e+00,2.991364205256570763e+00,2.998498122653316500e+00,3.005632040050062681e+00,3.012765957446808862e+00,3.019899874843554599e+00,3.027033792240300336e+00,3.034167709637046517e+00,3.041301627033792698e+00,3.048435544430538435e+00,3.055569461827284172e+00,3.062703379224029909e+00,3.069837296620776090e+00,3.076971214017522271e+00,3.084105131414268008e+00,3.091239048811013745e+00,3.098372966207759927e+00,3.105506883604506108e+00,3.112640801001251845e+00,3.119774718397997582e+00,3.126908635794743319e+00,3.134042553191489500e+00,3.141176470588235681e+00,3.148310387984981418e+00,3.155444305381727155e+00,3.162578222778473336e+00,3.169712140175219517e+00,3.176846057571965254e+00,3.183979974968710991e+00,3.191113892365456728e+00,3.198247809762202909e+00,3.205381727158949090e+00,3.212515644555694827e+00,3.219649561952440564e+00,3.226783479349186745e+00,3.233917396745932482e+00,3.241051314142678663e+00,3.248185231539424400e+00,3.255319148936170137e+00,3.262453066332916318e+00,3.269586983729662499e+00,3.276720901126408236e+00,3.283854818523153973e+00,3.290988735919900154e+00,3.298122653316645891e+00,3.305256570713392072e+00,3.312390488110137809e+00,3.319524405506883546e+00,3.326658322903629728e+00,3.333792240300375909e+00,3.340926157697121646e+00,3.348060075093867383e+00,3.355193992490613120e+00,3.362327909887359301e+00,3.369461827284105482e+00,3.376595744680851219e+00,3.383729662077596956e+00,3.390863579474343137e+00,3.397997496871089318e+00,3.405131414267835055e+00,3.412265331664580792e+00,3.419399249061326529e+00,3.426533166458072710e+00,3.433667083854818891e+00,3.440801001251564628e+00,3.447934918648310365e+00,3.455068836045056546e+00,3.462202753441802727e+00,3.469336670838548464e+00,3.476470588235294201e+00,3.483604505632039938e+00,3.490738423028786119e+00,3.497872340425532300e+00,3.505006257822278037e+00,3.512140175219023774e+00,3.519274092615769955e+00,3.526408010012516137e+00,3.533541927409261874e+00,3.540675844806007611e+00,3.547809762202753348e+00,3.554943679599499529e+00,3.562077596996245710e+00,3.569211514392991447e+00,3.576345431789737184e+00,3.583479349186483365e+00,3.590613266583229546e+00,3.597747183979975283e+00,3.604881101376721020e+00,3.612015018773466757e+00,3.619148936170212938e+00,3.626282853566959119e+00,3.633416770963704856e+00,3.640550688360450593e+00,3.647684605757196774e+00,3.654818523153942955e+00,3.661952440550688692e+00,3.669086357947434429e+00,3.676220275344180166e+00,3.683354192740926347e+00,3.690488110137672528e+00,3.697622027534418265e+00,3.704755944931164002e+00,3.711889862327910183e+00,3.719023779724655920e+00,3.726157697121402101e+00,3.733291614518147838e+00,3.740425531914893575e+00,3.747559449311639757e+00,3.754693366708385938e+00,3.761827284105131675e+00,3.768961201501877412e+00,3.776095118898623593e+00,3.783229036295369330e+00,3.790362953692115511e+00,3.797496871088861248e+00,3.804630788485606985e+00,3.811764705882352722e+00,3.818898623279099347e+00,3.826032540675845084e+00,3.833166458072590821e+00,3.840300375469336558e+00,3.847434292866083183e+00,3.854568210262828920e+00,3.861702127659574657e+00,3.868836045056320394e+00,3.875969962453066131e+00,3.883103879849812756e+00,3.890237797246558493e+00,3.897371714643304230e+00,3.904505632040049967e+00,3.911639549436796592e+00,3.918773466833542329e+00,3.925907384230288066e+00,3.933041301627033803e+00,3.940175219023779540e+00,3.947309136420526166e+00,3.954443053817271903e+00,3.961576971214017640e+00,3.968710888610763377e+00,3.975844806007510002e+00,3.982978723404255739e+00,3.990112640801001476e+00,3.997246558197747213e+00,4.004380475594492950e+00,4.011514392991239575e+00,4.018648310387985312e+00,4.025782227784731049e+00,4.032916145181476786e+00,4.040050062578223411e+00,4.047183979974969148e+00,4.054317897371714885e+00,4.061451814768460622e+00,4.068585732165206359e+00,4.075719649561952984e+00,4.082853566958698721e+00,4.089987484355444458e+00,4.097121401752190195e+00,4.104255319148936820e+00,4.111389236545682557e+00,4.118523153942428294e+00,4.125657071339174031e+00,4.132790988735919768e+00,4.139924906132666393e+00,4.147058823529412130e+00,4.154192740926157867e+00,4.161326658322903604e+00,4.168460575719650230e+00,4.175594493116395967e+00,4.182728410513141704e+00,4.189862327909887441e+00,4.196996245306633178e+00,4.204130162703379803e+00,4.211264080100125540e+00,4.218397997496871277e+00,4.225531914893617014e+00,4.232665832290363639e+00,4.239799749687109376e+00,4.246933667083855113e+00,4.254067584480600850e+00,4.261201501877346587e+00,4.268335419274093212e+00,4.275469336670838949e+00,4.282603254067584686e+00,4.289737171464330423e+00,4.296871088861076160e+00,4.304005006257822785e+00,4.311138923654568522e+00,4.318272841051314259e+00,4.325406758448059996e+00,4.332540675844806621e+00,4.339674593241552358e+00,4.346808510638298095e+00,4.353942428035043832e+00,4.361076345431789569e+00,4.368210262828536194e+00,4.375344180225281931e+00,4.382478097622027668e+00,4.389612015018773405e+00,4.396745932415520031e+00,4.403879849812265768e+00,4.411013767209011505e+00,4.418147684605757242e+00,4.425281602002502979e+00,4.432415519399249604e+00,4.439549436795995341e+00,4.446683354192741078e+00,4.453817271589486815e+00,4.460951188986233440e+00,4.468085106382979177e+00,4.475219023779724914e+00,4.482352941176470651e+00,4.489486858573216388e+00,4.496620775969963013e+00,4.503754693366708750e+00,4.510888610763454487e+00,4.518022528160200224e+00,4.525156445556946849e+00,4.532290362953692586e+00,4.539424280350438323e+00,4.546558197747184060e+00,4.553692115143929797e+00,4.560826032540676422e+00,4.567959949937422159e+00,4.575093867334167896e+00,4.582227784730913633e+00,4.589361702127660259e+00,4.596495619524405996e+00,4.603629536921151733e+00,4.610763454317897470e+00,4.617897371714643207e+00,4.625031289111389832e+00,4.632165206508135569e+00,4.639299123904881306e+00,4.646433041301627043e+00,4.653566958698373668e+00,4.660700876095119405e+00,4.667834793491865142e+00,4.674968710888610879e+00,4.682102628285356616e+00,4.689236545682103241e+00,4.696370463078848978e+00,4.703504380475594715e+00,4.710638297872340452e+00,4.717772215269087077e+00,4.724906132665832814e+00,4.732040050062578551e+00,4.739173967459324288e+00,4.746307884856070025e+00,4.753441802252816650e+00,4.760575719649562387e+00,4.767709637046308124e+00,4.774843554443053861e+00,4.781977471839800486e+00,4.789111389236546223e+00,4.796245306633291960e+00,4.803379224030037697e+00,4.810513141426783434e+00,4.817647058823530060e+00,4.824780976220275797e+00,4.831914893617021534e+00,4.839048811013767271e+00,4.846182728410513008e+00,4.853316645807259633e+00,4.860450563204005370e+00,4.867584480600751107e+00,4.874718397997496844e+00,4.881852315394243469e+00,4.888986232790989206e+00,4.896120150187734943e+00,4.903254067584480680e+00,4.910387984981226417e+00,4.917521902377973042e+00,4.924655819774718779e+00,4.931789737171464516e+00,4.938923654568210253e+00,4.946057571964956878e+00,4.953191489361702615e+00,4.960325406758448352e+00,4.967459324155194089e+00,4.974593241551939826e+00,4.981727158948686451e+00,4.988861076345432188e+00,4.995994993742177925e+00,5.003128911138923662e+00,5.010262828535670288e+00,5.017396745932416025e+00,5.024530663329161762e+00,5.031664580725907499e+00,5.038798498122653235e+00,5.045932415519399861e+00,5.053066332916145598e+00,5.060200250312891335e+00,5.067334167709637072e+00,5.074468085106383697e+00,5.081602002503129434e+00,5.088735919899875171e+00,5.095869837296620908e+00,5.103003754693366645e+00,5.110137672090113270e+00,5.117271589486859007e+00,5.124405506883604744e+00,5.131539424280350481e+00,5.138673341677097106e+00,5.145807259073842843e+00,5.152941176470588580e+00,5.160075093867334317e+00,5.167209011264080054e+00,5.174342928660826679e+00,5.181476846057572416e+00,5.188610763454318153e+00,5.195744680851063890e+00,5.202878598247810515e+00,5.210012515644556252e+00,5.217146433041301989e+00,5.224280350438047726e+00,5.231414267834793463e+00,5.238548185231540089e+00,5.245682102628285826e+00,5.252816020025031563e+00,5.259949937421777300e+00,5.267083854818523925e+00,5.274217772215269662e+00,5.281351689612015399e+00,5.288485607008761136e+00,5.295619524405506873e+00,5.302753441802253498e+00,5.309887359198999235e+00,5.317021276595744972e+00,5.324155193992490709e+00,5.331289111389236446e+00,5.338423028785983071e+00,5.345556946182728808e+00,5.352690863579474545e+00,5.359824780976220282e+00,5.366958698372966907e+00,5.374092615769712644e+00,5.381226533166458381e+00,5.388360450563204118e+00,5.395494367959949855e+00,5.402628285356696480e+00,5.409762202753442217e+00,5.416896120150187954e+00,5.424030037546933691e+00,5.431163954943680316e+00,5.438297872340426053e+00,5.445431789737171790e+00,5.452565707133917527e+00,5.459699624530663264e+00,5.466833541927409890e+00,5.473967459324155627e+00,5.481101376720901364e+00,5.488235294117647101e+00,5.495369211514393726e+00,5.502503128911139463e+00,5.509637046307885200e+00,5.516770963704630937e+00,5.523904881101376674e+00,5.531038798498123299e+00,5.538172715894869036e+00,5.545306633291614773e+00,5.552440550688360510e+00,5.559574468085107135e+00,5.566708385481852872e+00,5.573842302878598609e+00,5.580976220275344346e+00,5.588110137672090083e+00,5.595244055068836708e+00,5.602377972465582445e+00,5.609511889862328182e+00,5.616645807259073919e+00,5.623779724655820544e+00,5.630913642052566281e+00,5.638047559449312018e+00,5.645181476846057755e+00,5.652315394242803492e+00,5.659449311639550118e+00,5.666583229036295855e+00,5.673717146433041592e+00,5.680851063829787329e+00,5.687984981226533954e+00,5.695118898623279691e+00,5.702252816020025428e+00,5.709386733416771165e+00,5.716520650813516902e+00,5.723654568210263527e+00,5.730788485607009264e+00,5.737922403003755001e+00,5.745056320400500738e+00,5.752190237797247363e+00,5.759324155193993100e+00,5.766458072590738837e+00,5.773591989987484574e+00,5.780725907384230311e+00,5.787859824780976936e+00,5.794993742177722673e+00,5.802127659574468410e+00,5.809261576971214147e+00,5.816395494367959884e+00,5.823529411764705621e+00,5.830663329161452246e+00,5.837797246558197983e+00,5.844931163954943720e+00,5.852065081351689457e+00,5.859198998748436082e+00,5.866332916145181819e+00,5.873466833541927556e+00,5.880600750938673293e+00,5.887734668335419030e+00,5.894868585732165656e+00,5.902002503128911393e+00,5.909136420525657130e+00,5.916270337922402867e+00,5.923404255319149492e+00,5.930538172715895229e+00,5.937672090112640966e+00,5.944806007509386703e+00,5.951939924906132440e+00,5.959073842302879065e+00,5.966207759699624802e+00,5.973341677096370539e+00,5.980475594493116276e+00,5.987609511889862901e+00,5.994743429286608638e+00,6.001877346683354375e+00,6.009011264080100112e+00,6.016145181476845849e+00,6.023279098873592474e+00,6.030413016270338211e+00,6.037546933667083948e+00,6.044680851063829685e+00,6.051814768460576310e+00,6.058948685857322047e+00,6.066082603254067784e+00,6.073216520650813521e+00,6.080350438047559258e+00,6.087484355444305884e+00,6.094618272841051621e+00,6.101752190237797357e+00,6.108886107634543094e+00,6.116020025031289720e+00,6.123153942428035457e+00,6.130287859824781194e+00,6.137421777221526931e+00,6.144555694618272668e+00,6.151689612015019293e+00,6.158823529411765030e+00,6.165957446808510767e+00,6.173091364205256504e+00,6.180225281602003129e+00,6.187359198998748866e+00,6.194493116395494603e+00,6.201627033792240340e+00,6.208760951188986077e+00,6.215894868585732702e+00,6.223028785982478439e+00,6.230162703379224176e+00,6.237296620775969913e+00,6.244430538172715650e+00,6.251564455569462275e+00,6.258698372966208012e+00,6.265832290362953749e+00,6.272966207759699486e+00,6.280100125156446111e+00,6.287234042553191848e+00,6.294367959949937585e+00,6.301501877346683322e+00,6.308635794743429059e+00,6.315769712140175685e+00,6.322903629536921422e+00,6.330037546933667159e+00,6.337171464330412896e+00,6.344305381727159521e+00,6.351439299123905258e+00,6.358573216520650995e+00,6.365707133917396732e+00,6.372841051314142469e+00,6.379974968710889094e+00,6.387108886107634831e+00,6.394242803504380568e+00,6.401376720901126305e+00,6.408510638297872930e+00,6.415644555694618667e+00,6.422778473091364404e+00,6.429912390488110141e+00,6.437046307884855878e+00,6.444180225281602503e+00,6.451314142678348240e+00,6.458448060075093977e+00,6.465581977471839714e+00,6.472715894868586339e+00,6.479849812265332076e+00,6.486983729662077813e+00,6.494117647058823550e+00,6.501251564455569287e+00,6.508385481852315912e+00,6.515519399249061649e+00,6.522653316645807386e+00,6.529787234042553123e+00,6.536921151439299749e+00,6.544055068836045486e+00,6.551188986232791223e+00,6.558322903629536960e+00,6.565456821026282697e+00,6.572590738423029322e+00,6.579724655819775059e+00,6.586858573216520796e+00,6.593992490613266533e+00,6.601126408010013158e+00,6.608260325406758895e+00,6.615394242803504632e+00,6.622528160200250369e+00,6.629662077596996106e+00,6.636795994993742731e+00,6.643929912390488468e+00,6.651063829787234205e+00,6.658197747183979942e+00,6.665331664580726567e+00,6.672465581977472304e+00,6.679599499374218041e+00,6.686733416770963778e+00,6.693867334167709515e+00,6.701001251564456140e+00,6.708135168961201877e+00,6.715269086357947614e+00,6.722403003754693351e+00,6.729536921151439977e+00,6.736670838548185714e+00,6.743804755944931451e+00,6.750938673341677188e+00,6.758072590738422925e+00,6.765206508135169550e+00,6.772340425531915287e+00,6.779474342928661024e+00,6.786608260325406761e+00,6.793742177722152498e+00,6.800876095118899123e+00,6.808010012515644860e+00,6.815143929912390597e+00,6.822277847309136334e+00,6.829411764705882959e+00,6.836545682102628696e+00,6.843679599499374433e+00,6.850813516896120170e+00,6.857947434292865907e+00,6.865081351689612532e+00,6.872215269086358269e+00,6.879349186483104006e+00,6.886483103879849743e+00,6.893617021276596368e+00,6.900750938673342105e+00,6.907884856070087842e+00,6.915018773466833579e+00,6.922152690863579316e+00,6.929286608260325941e+00,6.936420525657071678e+00,6.943554443053817415e+00,6.950688360450563152e+00,6.957822277847309778e+00,6.964956195244055515e+00,6.972090112640801252e+00,6.979224030037546989e+00,6.986357947434292726e+00,6.993491864831039351e+00,7.000625782227785088e+00,7.007759699624530825e+00,7.014893617021276562e+00,7.022027534418023187e+00,7.029161451814768924e+00,7.036295369211514661e+00,7.043429286608260398e+00,7.050563204005006135e+00,7.057697121401752760e+00,7.064831038798498497e+00,7.071964956195244234e+00,7.079098873591989971e+00,7.086232790988736596e+00,7.093366708385482333e+00,7.100500625782228070e+00,7.107634543178973807e+00,7.114768460575719544e+00,7.121902377972466169e+00,7.129036295369211906e+00,7.136170212765957643e+00,7.143304130162703380e+00,7.150438047559450006e+00,7.157571964956195743e+00,7.164705882352941479e+00,7.171839799749687216e+00,7.178973717146432953e+00,7.186107634543179579e+00,7.193241551939925316e+00,7.200375469336671053e+00,7.207509386733416790e+00,7.214643304130163415e+00,7.221777221526909152e+00,7.228911138923654889e+00,7.236045056320400626e+00,7.243178973717146363e+00,7.250312891113892988e+00,7.257446808510638725e+00,7.264580725907384462e+00,7.271714643304130199e+00,7.278848560700876824e+00,7.285982478097622561e+00,7.293116395494368298e+00,7.300250312891114035e+00,7.307384230287859772e+00,7.314518147684606397e+00,7.321652065081352134e+00,7.328785982478097871e+00,7.335919899874843608e+00,7.343053817271589345e+00,7.350187734668335970e+00,7.357321652065081707e+00,7.364455569461827444e+00,7.371589486858573181e+00,7.378723404255319807e+00,7.385857321652065544e+00,7.392991239048811281e+00,7.400125156445557018e+00,7.407259073842302755e+00,7.414392991239049380e+00,7.421526908635795117e+00,7.428660826032540854e+00,7.435794743429286591e+00,7.442928660826033216e+00,7.450062578222778953e+00,7.457196495619524690e+00,7.464330413016270427e+00,7.471464330413016164e+00,7.478598247809762789e+00,7.485732165206508526e+00,7.492866082603254263e+00,7.500000000000000000e+00
