2.499613463878631592e-01
3.093438968062400818e-02
7.241702172905206680e-03
5.410965997725725174e-03
7.252586539834737778e-03
8.437179960310459137e-03
9.763408452272415161e-03
1.108630001544952393e-02
1.138894632458686829e-02
1.072157546877861023e-02
1.117925997823476791e-02
1.175062078982591629e-02
1.237133331596851349e-02
1.379993744194507599e-02
1.485879346728324890e-02
1.542768813669681549e-02
1.477875467389822006e-02
1.571064814925193787e-02
1.504071522504091263e-02
1.570529676973819733e-02
1.521465089172124863e-02
1.496791280806064606e-02
1.423142571002244949e-02
1.415747404098510742e-02
1.470039784908294678e-02
1.510947756469249725e-02
1.475320011377334595e-02
1.577132008969783783e-02
1.689031533896923065e-02
1.841570809483528137e-02
1.866139844059944153e-02
1.898269541561603546e-02
1.936040073633193970e-02
2.040661685168743134e-02
2.089485339820384979e-02
2.104085125029087067e-02
2.060728147625923157e-02
2.063711173832416534e-02
2.151818946003913879e-02
2.218484878540039062e-02
2.322440966963768005e-02
2.411971613764762878e-02
2.459147945046424866e-02
2.415534853935241699e-02
2.425556443631649017e-02
2.439048886299133301e-02
2.514273300766944885e-02
2.552738972008228302e-02
2.669608034193515778e-02
2.590267919003963470e-02
2.489624731242656708e-02
2.458836883306503296e-02
2.514334209263324738e-02
2.565906755626201630e-02
2.593823149800300598e-02
2.650814689695835114e-02
