3.631635755300521851e-02,1.552071305923163891e-03
7.654278725385665894e-02,2.390711801126599312e-03
4.319385066628456116e-02,2.184966811910271645e-03
9.276273101568222046e-02,1.851130393333733082e-03
7.801365107297897339e-02,4.116815514862537384e-03
4.241456836462020874e-02,5.538086406886577606e-03
7.979384809732437134e-02,6.871123798191547394e-03
1.014612391591072083e-01,5.255946423858404160e-03
3.562942892313003540e-02,1.924707903526723385e-03
4.893387854099273682e-02,3.433738602325320244e-03
6.976149231195449829e-02,2.553118159994482994e-03
3.771613538265228271e-02,1.319127390161156654e-03
5.029520019888877869e-02,1.013540080748498440e-03
1.317288875579833984e-01,1.374074025079607964e-03
5.746053159236907959e-02,1.521473401226103306e-03
2.519306726753711700e-02,1.212392351590096951e-03
3.891955316066741943e-02,2.165275625884532928e-03
3.775525465607643127e-02,2.275308594107627869e-03
2.071889862418174744e-02,1.813832554034888744e-03
5.048369243741035461e-02,2.731623128056526184e-03
1.268042922019958496e-01,1.730483723804354668e-03
4.029939696192741394e-02,1.499956357292830944e-03
4.395505785942077637e-02,1.610463252291083336e-03
5.932659655809402466e-02,1.215682132169604301e-03
9.312424063682556152e-02,1.885439618490636349e-03
4.147838056087493896e-02,2.234053565189242363e-03
3.506075963377952576e-02,1.814081217162311077e-03
1.436148285865783691e-01,1.674369326792657375e-03
5.790875852108001709e-02,1.425969880074262619e-03
1.953154057264328003e-02,3.905467921867966652e-03
4.470362141728401184e-02,1.189295900985598564e-03
5.938797444105148315e-02,2.757138339802622795e-03
4.849847778677940369e-02,3.319744952023029327e-03
2.474144846200942993e-02,1.474814140237867832e-03
6.495326012372970581e-02,1.477740588597953320e-03
4.391492903232574463e-02,9.436984546482563019e-04
3.450703993439674377e-02,3.354969434440135956e-03
3.817226365208625793e-02,4.022055771201848984e-03
6.582929193973541260e-02,2.207785844802856445e-03
6.123316660523414612e-02,7.651315536350011826e-04
5.098725482821464539e-02,9.068548679351806641e-04
3.545179963111877441e-02,1.371512538753449917e-03
1.063183993101119995e-01,1.885987468995153904e-03
5.026410520076751709e-02,3.128204261884093285e-03
4.256657138466835022e-02,3.060481278225779533e-03
1.077523902058601379e-01,2.568427007645368576e-03
7.227110117673873901e-02,5.090739578008651733e-03
2.554765716195106506e-02,2.122845500707626343e-03
2.990665845572948456e-02,2.150578657165169716e-03
4.357833415269851685e-02,2.697526244446635246e-03
6.652969121932983398e-02,1.873671426437795162e-03
2.481110021471977234e-02,3.213089657947421074e-03
7.802908122539520264e-02,1.706152572296559811e-03
3.643809258937835693e-02,1.420088694430887699e-03
6.148786470293998718e-02,1.384342322126030922e-03
3.317822143435478210e-02,1.281329197809100151e-03
2.987409383058547974e-02,3.712694393470883369e-03
5.071740970015525818e-02,3.170482814311981201e-03
5.313902720808982849e-02,1.049522310495376587e-03
3.340113162994384766e-02,1.821241923607885838e-03
3.793632611632347107e-02,4.613471683114767075e-03
6.460185348987579346e-02,4.166014958173036575e-03
5.035362765192985535e-02,1.303051132708787918e-03
5.654714256525039673e-02,1.637600013054907322e-03
8.718244731426239014e-02,1.724601490423083305e-03
3.903211653232574463e-02,5.026506260037422180e-03
5.142832919955253601e-02,3.338511334732174873e-03
5.894626304507255554e-02,2.687194151803851128e-03
6.510306149721145630e-02,2.566873794421553612e-03
3.636627271771430969e-02,2.980963094159960747e-03
6.985265016555786133e-02,1.000830554403364658e-03
4.904435575008392334e-02,1.639988971874117851e-03
1.724628359079360962e-02,2.091265982016921043e-03
5.258636921644210815e-02,2.404746599495410919e-03
6.923712044954299927e-02,3.342000301927328110e-03
3.559546917676925659e-02,2.048784634098410606e-03
3.820806369185447693e-02,1.532232272438704967e-03
9.109357744455337524e-02,2.431957749649882317e-03
6.270141899585723877e-02,1.499495818279683590e-03
5.767948552966117859e-02,1.982915913686156273e-03
3.737043961882591248e-02,1.310173538513481617e-03
9.226153045892715454e-02,1.214792602695524693e-03
3.603287041187286377e-02,2.254665829241275787e-03
4.116406291723251343e-02,2.227395772933959961e-03
6.969536095857620239e-02,1.790207461453974247e-03
6.321438401937484741e-02,2.834273036569356918e-03
7.977544516324996948e-02,1.479759695939719677e-03
6.347573548555374146e-02,1.018803101032972336e-03
4.298504814505577087e-02,2.290362492203712463e-03
2.417254447937011719e-02,3.825213294476270676e-03
2.722872234880924225e-02,2.063520252704620361e-03
1.097118109464645386e-01,1.443219021894037724e-03
5.489176139235496521e-02,1.530307694338262081e-03
5.692648887634277344e-02,1.130678690969944000e-03
3.280464187264442444e-02,2.875286852940917015e-03
5.204386264085769653e-02,2.218762179836630821e-03
5.687274783849716187e-02,3.979052882641553879e-03
4.820664227008819580e-02,1.989241223782300949e-03
3.628047928214073181e-02,2.739607589319348335e-03
6.799677014350891113e-02,2.096254844218492508e-03
2.810734510421752930e-02,2.930752234533429146e-03
4.381544142961502075e-02,2.374052302911877632e-03
5.578653886914253235e-02,2.521005226299166679e-03
1.105777546763420105e-01,1.677298219874501228e-03
4.707810282707214355e-02,1.925035729072988033e-03
4.433076083660125732e-02,1.871233107522130013e-03
5.397675931453704834e-02,2.294846344739198685e-03
8.166081458330154419e-02,1.937426510266959667e-03
2.984927967190742493e-02,2.323985099792480469e-03
2.273522876203060150e-02,2.306340495124459267e-03
9.109479933977127075e-02,2.429079031571745872e-03
3.826255723834037781e-02,3.331197891384363174e-03
1.364127267152070999e-02,3.270469605922698975e-03
3.945241123437881470e-02,2.575026825070381165e-03
5.000758171081542969e-02,3.953081090003252029e-03
4.051418602466583252e-02,2.080478705465793610e-03
5.033910274505615234e-02,4.360892809927463531e-03
1.211941689252853394e-01,2.000699285417795181e-03
4.404604062438011169e-02,1.293827896006405354e-03
6.551218777894973755e-02,3.342105541378259659e-03
9.268325567245483398e-02,1.775222597643733025e-03
7.910674065351486206e-02,2.308360766619443893e-03
3.637535125017166138e-02,1.816745847463607788e-03
6.203181669116020203e-02,1.466621761210262775e-03
9.278798103332519531e-02,2.250355668365955353e-03
3.610884770750999451e-02,8.059658575803041458e-04
3.102029114961624146e-02,2.733101602643728256e-03
7.176496833562850952e-02,1.118095940910279751e-03
1.118783205747604370e-01,3.634763881564140320e-03
3.352434933185577393e-02,1.667798263952136040e-03
5.607656389474868774e-02,1.020035590045154095e-03
3.781714662909507751e-02,1.946268836036324501e-03
3.998543322086334229e-02,4.850930068641901016e-03
1.358904689550399780e-02,6.552137900143861771e-03
4.833827912807464600e-02,2.297634724527597427e-03
5.872568115592002869e-02,3.813570830971002579e-03
4.213937744498252869e-02,1.846022321842610836e-03
6.661430001258850098e-02,1.977972919121384621e-03
8.186768740415573120e-02,2.828803146257996559e-03
5.543398857116699219e-02,1.180801191367208958e-03
2.797277458012104034e-02,1.236782409250736237e-03
6.466440856456756592e-02,4.823071882128715515e-03
6.775245815515518188e-02,3.010432934388518333e-03
3.598579019308090210e-02,1.309901475906372070e-03
5.629382282495498657e-02,1.539956661872565746e-03
5.847344920039176941e-02,3.092813538387417793e-03
4.842403531074523926e-02,1.121973153203725815e-03
4.642429202795028687e-02,8.329626289196312428e-04
9.798570722341537476e-02,1.537535921670496464e-03
5.553334578871726990e-02,1.972841564565896988e-03
3.869963809847831726e-02,1.496226177550852299e-03
4.113339260220527649e-02,2.154853427782654762e-03
8.050700277090072632e-02,4.129062872380018234e-03
4.794678837060928345e-02,2.539386507123708725e-03
3.583329170942306519e-02,1.443481189198791981e-03
6.071988120675086975e-02,2.970530884340405464e-03
6.517762690782546997e-02,2.919510006904602051e-03
2.692641504108905792e-02,2.360723679885268211e-03
1.794090121984481812e-02,2.364380750805139542e-03
6.103461235761642456e-02,1.072241575457155704e-03
4.677705466747283936e-02,1.432748627848923206e-03
5.654100328683853149e-02,1.411337871104478836e-03
5.817918851971626282e-02,1.966563286259770393e-03
4.986897483468055725e-02,1.913229818455874920e-03
4.667191579937934875e-02,1.639153342694044113e-03
3.523071110248565674e-02,1.408312004059553146e-03
4.403945803642272949e-02,2.677580108866095543e-03
6.099132448434829712e-02,1.089371740818023682e-03
4.572106525301933289e-02,2.214741660282015800e-03
5.304558202624320984e-02,1.871681772172451019e-03
4.195766523480415344e-02,2.291267737746238708e-03
6.745155155658721924e-02,2.132867462933063507e-03
4.481171444058418274e-02,1.414585974998772144e-03
2.068698219954967499e-02,3.533664857968688011e-03
6.541007757186889648e-02,1.704935915768146515e-03
8.155351877212524414e-02,2.080298960208892822e-03
6.157194077968597412e-02,2.294738311320543289e-03
3.657785430550575256e-02,3.606229322031140327e-03
4.885431379079818726e-02,2.167576458305120468e-03
3.130112215876579285e-02,1.529796747490763664e-03
3.876579180359840393e-02,1.049050246365368366e-03
5.948613211512565613e-02,1.839935313910245895e-03
9.064453095197677612e-02,2.253539161756634712e-03
3.872371092438697815e-02,4.668795969337224960e-03
6.936568021774291992e-02,2.556812250986695290e-03
1.711108237504959106e-01,8.977826219052076340e-04
